latitude	longitude	time_received	vehicle_id	distance_along_trip	inferred_direction_id	inferred_phase	inferred_route_id	inferred_trip_id	next_scheduled_stop_distance	next_scheduled_stop_id
40.629015	-73.983810	2014-08-01 04:03:43	409	4378.610759167372	0	IN_PROGRESS	MTA NYCT_B11	MTA NYCT_JG_C4-Weekday-142500_B11_32	64.2380318082287	MTA_301180
40.584837	-73.818946	2014-08-01 04:03:43	559	21200.051866175483	1	IN_PROGRESS	MTABC_Q53	MTABC_6568185-CPPC4-CP_C4-Weekday-30	42.01903221405519	MTA_551612
40.785499	-73.983773	2014-08-01 04:03:43	1015	5.139875264532748	0	LAYOVER_DURING	MTA NYCT_M79	MTA NYCT_MQ_C4-Weekday-144700_M79_22	194.08512681443244	MTA_403523
40.827432	-73.886820	2014-08-01 04:03:43	1226	4382.676276003214	1	IN_PROGRESS	MTA NYCT_BX4	MTA NYCT_GH_C4-Weekday-142000_BX44A_124	195.36644978797995	MTA_103127
40.657551	-73.745731	2014-08-01 04:03:43	3544	10653.294719005542	0	IN_PROGRESS	MTABC_Q113	MTABC_6547546-BPPC4-BP_C4-Weekday-05	295.6211546239356	MTA_552302
40.696030	-73.804114	2014-08-01 04:03:43	3646	2234.1164231591974	1	IN_PROGRESS	MTABC_Q06	MTABC_6540250-JKPC4-JK_C4-Weekday-05-SDon	243.8199110134301	MTA_550042
40.706582	-73.854807	2014-08-01 04:03:43	3725	28.918265417567454	0	IN_PROGRESS	MTABC_Q23	MTABC_6583807-LGPC4-LG_C4-Weekday-77	665.1201046041679	MTA_550880
40.676224	-73.819321	2014-08-01 04:03:43	3742	4641.53575408693	1	IN_PROGRESS	MTABC_Q10	MTABC_6542148-JKPC4-JK_C4-Weekday-05-SDon	203.96337149039027	MTA_550083
40.808048	-73.963765	2014-08-01 04:03:43	3872	9377.003925111785	0	IN_PROGRESS	MTA NYCT_M4	MTA NYCT_MV_C4-Weekday-140000_M4_156	296.9733174345165	MTA_404262
40.713516	-73.981758	2014-08-01 04:03:43	3928	586.0889022504889	1	IN_PROGRESS	MTA NYCT_M22	MTA NYCT_MQ_C4-Weekday-144000_M21_208	221.43374369658886	MTA_402105
40.570892	-74.148096	2014-08-01 04:03:43	3961	12122.848982648644	1	IN_PROGRESS	MTA NYCT_S74	MTA NYCT_CH_C4-Weekday-141000_S7484_715	329.48597294989304	MTA_202725
40.701568	-73.903127	2014-08-01 04:03:43	3976	9429.48782986345	0	LAYOVER_DURING	MTA NYCT_B38	MTA NYCT_FP_C4-Weekday-140100_B38_131	8.620714513657731	MTA_504239
40.860678	-73.906830	2014-08-01 04:03:43	4368	3350.5857072908257	1	IN_PROGRESS	MTA NYCT_BX3	MTA NYCT_KB_C4-Weekday-143000_BX13_224	179.47288263155497	MTA_100191
40.650213	-73.804066	2014-08-01 04:03:43	5645	2439.824932874457	0	IN_PROGRESS	MTABC_Q10	MTABC_6541981-JKPC4-JK_C4-Weekday-05-SDon	246.44459007804107	MTA_503996
40.828075	-73.839300	2014-08-01 04:03:43	5920	4734.758295483076	1	IN_PROGRESS	MTA NYCT_Q44	MTA NYCT_CS_C4-Weekday-142200_Q44_99	106.74108457210605	MTA_104004
40.842416	-73.876939	2014-08-01 04:03:43	5928	21776.50670185469	0	LAYOVER_DURING	MTA NYCT_Q44	MTA NYCT_CS_C4-Weekday-137000_Q44_98	19.639937752213882	MTA_103996
40.812194	-73.903950	2014-08-01 04:03:43	5954	4808.776377805916	0	IN_PROGRESS	MTA NYCT_BX19	MTA NYCT_WF_C4-Weekday-141200_BX19_43	170.65762232585985	MTA_101318
40.750075	-73.706148	2014-08-01 04:03:43	6452	11902.421633022037	0	IN_PROGRESS	MTA NYCT_Q46	MTA NYCT_QV_C4-Weekday-141000_Q46_15	0	MTA_502352
40.683866	-73.950175	2014-08-01 04:03:43	6543	4407.290457493546	0	IN_PROGRESS	MTA NYCT_B26	MTA NYCT_FP_C4-Weekday-142200_B54_224	288.82238024078106	MTA_302464
40.760672	-73.828344	2014-08-01 04:03:43	6878	7594.166966304696	1	LAYOVER_DURING	MTA NYCT_Q16	MTA NYCT_CS_C4-Weekday-141000_MISC_816	86.16395755217309	MTA_804050
40.813811	-73.940349	2014-08-01 04:03:43	7631	718.7268738857929	0	IN_PROGRESS	MTA NYCT_BX33	MTA NYCT_WF_C4-Weekday-144000_BX33_110	91.56256214061432	MTA_403720
40.702679	-73.799715	2014-08-01 04:03:43	8062	10628.905087822503	1	IN_PROGRESS	MTA NYCT_Q85	MTA NYCT_JA_C4-Weekday-141200_MISC_523	525.3004910196905	MTA_904005
40.612992	-73.996415	2014-08-01 04:03:44	332	10899.021081248478	1	IN_PROGRESS	MTA NYCT_B8	MTA NYCT_JG_C4-Weekday-139500_B8_49	142.17626653252591	MTA_300905
40.632969	-73.965595	2014-08-01 04:03:44	412	6915.90170410981	1	IN_PROGRESS	MTA NYCT_B8	MTA NYCT_JG_C4-Weekday-141500_B8_42	105.13694287541148	MTA_300882
40.626060	-73.976060	2014-08-01 04:03:44	480	3812.4350824043577	1	IN_PROGRESS	MTA NYCT_B11	MTA NYCT_JG_C4-Weekday-143000_B11_31	0	MTA_301283
40.608380	-74.023075	2014-08-01 04:03:44	668	2224.397494122002	0	IN_PROGRESS	MTA NYCT_B8	MTA NYCT_JG_C4-Weekday-142800_B8_45	0	MTA_308358
40.852444	-73.827215	2014-08-01 04:03:44	3274	22504.000661288606	0	LAYOVER_DURING	MTABC_BXM8	MTABC_6527676-ECPC4-EC_C4-Weekday-99	32.87561556324363	MTA_103945
40.892596	-73.857807	2014-08-01 04:03:44	3305	23406.600218000138	0	IN_PROGRESS	MTABC_BXM11	MTABC_6538422-YOPC4-YO_C4-Weekday-30	58.90969238927937	MTA_150130
40.902695	-73.868302	2014-08-01 04:03:44	4091	0	1	LAYOVER_DURING	MTA NYCT_BX34	MTA NYCT_GH_C4-Weekday-144000_BX16_23	0	MTA_102246
40.898921	-73.847603	2014-08-01 04:03:44	4415	5027.469261355334	1	IN_PROGRESS	MTA NYCT_BX16	MTA NYCT_GH_C4-Weekday-142500_BX16_20	208.71656062660622	MTA_101182
40.619646	-73.908308	2014-08-01 04:03:44	4604	0	0	LAYOVER_DURING	MTA NYCT_B41	MTA NYCT_FB_C4-Weekday-SDon-145700_B46_208	0	MTA_308381
40.823640	-73.924286	2014-08-01 04:03:44	4736	2844.907079727738	0	IN_PROGRESS	MTA NYCT_BX2	MTA NYCT_KB_C4-Weekday-143200_BX2_239	4.080662569249398	MTA_103968
40.650019	-73.930218	2014-08-01 04:03:44	4960	4655.87034322591	0	IN_PROGRESS	MTA NYCT_B46	MTA NYCT_FB_C4-Weekday-SDon-142300_B46_203	13.317982955959451	MTA_303606
40.798276	-73.940623	2014-08-01 04:03:44	5027	997.8478173066596	1	IN_PROGRESS	MTA NYCT_M116	MTA NYCT_OS_C4-Weekday-143500_M35_207	77.71135042657988	MTA_402003
40.700853	-73.910338	2014-08-01 04:03:44	6545	63.501208648824104	1	IN_PROGRESS	MTA NYCT_B52	MTA NYCT_FP_C4-Weekday-144000_Q55_313	178.95795164668743	MTA_504119
40.756776	-73.982176	2014-08-01 04:03:44	6680	2468.2602814852726	0	IN_PROGRESS	MTA NYCT_M7	MTA NYCT_MV_C4-Weekday-143000_M7_739	19.836123874323675	MTA_404043
40.828007	-73.904037	2014-08-01 04:03:44	7704	2972.530628568318	0	IN_PROGRESS	MTA NYCT_BX21	MTA NYCT_WF_C4-Weekday-143000_BX21_36	119.71760952682234	MTA_101403
40.668531	-73.929976	2014-08-01 04:03:44	8999	104.93622638200395	0	IN_PROGRESS	MTA NYCT_B14	MTA NYCT_EN_C4-Weekday-144000_B17_122	174.89371063667568	MTA_301516
40.725637	-73.944216	2014-08-01 04:03:44	9478	1013.9684197930837	1	IN_PROGRESS	MTA NYCT_B48	MTA NYCT_GA_C4-Weekday-144000_B48_520	4.402580018933804	MTA_303845
40.710294	-73.737581	2014-08-01 04:03:44	9531	12712.956354300935	1	IN_PROGRESS	MTA NYCT_Q27	MTA NYCT_QV_C4-Weekday-140000_MISC_308	0	MTA_500309
40.661962	-73.992723	2014-08-01 04:03:45	469	5027.904780257493	1	IN_PROGRESS	MTA NYCT_B63	MTA NYCT_JG_C4-Weekday-141500_B63_123	126.59288416270283	MTA_305428
40.782585	-73.845945	2014-08-01 04:03:45	639	13309.003953414358	0	IN_PROGRESS	MTABC_Q65	MTABC_6565572-CPPC4-CP_C4-Weekday-30	105.52800542056502	MTA_505020
40.746968	-73.989807	2014-08-01 04:03:45	2408	35757.87323477142	0	IN_PROGRESS	MTA NYCT_X1	MTA NYCT_YU_C4-Weekday-138000_X109_126	375.98057771279855	MTA_400933
40.755912	-73.979357	2014-08-01 04:03:45	2444	1809.0239612793466	1	IN_PROGRESS	MTA NYCT_X1	MTA NYCT_YU_C4-Weekday-142600_MISC_176	535.2441187647521	MTA_404228
40.670839	-73.843057	2014-08-01 04:03:45	3172	21311.273171664398	0	IN_PROGRESS	MTABC_QM15	MTABC_6524794-FRPC4-FR_C4-Weekday-12-SDon	610.5368084460715	MTA_550485
40.643123	-73.960218	2014-08-01 04:03:45	3250	22492.388938230462	0	IN_PROGRESS	MTABC_BM2	MTABC_6437758-SCPC4-SC_C4-Weekday-20	983.2373660818848	MTA_303314
40.699860	-73.807447	2014-08-01 04:03:45	3667	1707.4962034541823	1	IN_PROGRESS	MTABC_Q09	MTABC_6541123-JKPC4-JK_C4-Weekday-05-SDon	310.03598662119475	MTA_550040
40.769089	-73.925970	2014-08-01 04:03:45	4483	7848.518186293521	1	IN_PROGRESS	MTABC_Q18	MTABC_6584806-LGPC4-LG_C4-Weekday-77	7.7747326563548995	MTA_550603
40.878632	-73.900625	2014-08-01 04:03:45	4710	10868.028028306027	0	IN_PROGRESS	MTA NYCT_BX1	MTA NYCT_KB_C4-Weekday-138900_BX2_243	111.47554814370233	MTA_100062
40.853833	-73.908259	2014-08-01 04:03:45	4762	11798.134323570732	1	IN_PROGRESS	MTA NYCT_BX40	MTA NYCT_GH_C4-Weekday-139700_BX402_48	167.098567926354	MTA_103526
40.635413	-73.891266	2014-08-01 04:03:45	4823	607.0202429205019	0	IN_PROGRESS	MTA NYCT_B42	MTA NYCT_EN_C4-Weekday-144000_B82_158	5.198474692762829	MTA_303357
40.785283	-73.951425	2014-08-01 04:03:45	5546	2363.0244607897903	1	IN_PROGRESS	MTA NYCT_M103	MTA NYCT_OH_C4-Weekday-BM-143300_M101_1	11.130536464561828	MTA_403418
40.838538	-73.835530	2014-08-01 04:03:45	5742	4728.834834306064	1	IN_PROGRESS	MTA NYCT_BX40	MTA NYCT_GH_C4-Weekday-142800_BX402_49	277.7770768253831	MTA_102671
40.857578	-73.932313	2014-08-01 04:03:45	6040	3934.0270640989474	1	IN_PROGRESS	MTA NYCT_M100	MTA NYCT_KB_C4-Weekday-141800_M100_338	162.41322804275842	MTA_403295
40.860567	-73.930826	2014-08-01 04:03:45	6055	2374.252526655764	0	IN_PROGRESS	MTA NYCT_BX7	MTA NYCT_KB_C4-Weekday-143000_M100_336	42.910030334605835	MTA_402545
40.655611	-73.887923	2014-08-01 04:03:45	6525	8102.990833206306	1	IN_PROGRESS	MTA NYCT_B20	MTA NYCT_FP_C4-Weekday-141000_B38_129	5.88982976321131	MTA_300584
40.760219	-73.827689	2014-08-01 04:03:45	6866	6254.089163395973	1	LAYOVER_DURING	MTA NYCT_Q15	MTA NYCT_CS_C4-Weekday-141700_Q15_7	3.278040659661201	MTA_804031
40.604006	-74.083650	2014-08-01 04:03:45	7068	6963.879953258744	0	IN_PROGRESS	MTA NYCT_S53	MTA NYCT_CA_C4-Weekday-142000_S53_319	41.37636997566733	MTA_203504
40.714690	-73.831401	2014-08-01 04:03:45	9534	12578.824125116407	1	LAYOVER_DURING	MTA NYCT_Q46	MTA NYCT_QV_C4-Weekday-140000_MISC_302	21.624186183522397	MTA_504489
40.632800	-73.928716	2014-08-01 04:03:46	507	13347.924989688821	0	IN_PROGRESS	MTABC_B103	MTABC_6436978-SCPC4-SC_C4-Weekday-20	143.60315021465067	MTA_300551
40.708259	-74.011166	2014-08-01 04:03:46	2710	7786.0602660964	1	IN_PROGRESS	MTA NYCT_X10	MTA NYCT_CA_C4-Weekday-141000_MISC_509	74.88156390849326	MTA_404934
40.603981	-73.754125	2014-08-01 04:03:46	3507	35.308785458481	1	LAYOVER_DURING	MTABC_Q22	MTABC_6525061-FRPC4-FR_C4-Weekday-12-SDon	82.3378330083724	MTA_550846
40.700370	-73.793929	2014-08-01 04:03:46	3555	1124.271254661653	1	IN_PROGRESS	MTABC_Q112	MTABC_6547858-BPPC4-BP_C4-Weekday-05	112.31044800284144	MTA_552410
40.761318	-73.962715	2014-08-01 04:03:46	3580	0	0	LAYOVER_DURING	MTABC_Q101	MTABC_6586023-LGPC4-LG_C4-Weekday-77	0	MTA_450445
40.713393	-73.735634	2014-08-01 04:03:46	3658	959.889739692997	1	IN_PROGRESS	MTABC_Q110	MTABC_6547138-BPPC4-BP_C4-Weekday-05	100.86117096767703	MTA_552252
40.773797	-73.874842	2014-08-01 04:03:46	4027	8722.550174018586	0	IN_PROGRESS	MTABC_Q70	MTABC_6583219-LGPC4-LG_C4-Weekday-77	4572.267551915706	MTA_505192
40.638001	-74.076064	2014-08-01 04:03:46	4048	708.6155449494254	1	IN_PROGRESS	MTA NYCT_S74	MTA NYCT_CH_C4-Weekday-144000_MISC_886	54.21922490693396	MTA_200178
40.876403	-73.863190	2014-08-01 04:03:46	4081	9588.55878489482	1	IN_PROGRESS	MTA NYCT_BX28	MTA NYCT_GH_C4-Weekday-141500_BX26_121	189.99767160814372	MTA_101933
40.867213	-73.827879	2014-08-01 04:03:46	4429	9773.573487635673	1	IN_PROGRESS	MTA NYCT_BX29	MTA NYCT_GH_C4-Weekday-142000_BX29_506	41.775026289367815	MTA_104113
40.689778	-73.983137	2014-08-01 04:03:46	4518	7710.9062756487365	1	IN_PROGRESS	MTA NYCT_B38	MTA NYCT_FP_C4-Weekday-141100_B38_130	176.18164503121807	MTA_307492
40.721716	-73.902926	2014-08-01 04:03:46	4527	9400.208413831226	1	IN_PROGRESS	MTA NYCT_Q58	MTA NYCT_FP_C4-Weekday-141500_Q54_135	111.72519315544196	MTA_503537
40.663628	-73.950934	2014-08-01 04:03:46	4607	5488.953501340788	1	IN_PROGRESS	MTA NYCT_B44	MTA NYCT_FB_C4-Weekday-SDon-141500_B44_37	19.1908329303551	MTA_303463
40.690055	-73.742530	2014-08-01 04:03:46	4678	6880.201709494424	0	IN_PROGRESS	MTA NYCT_Q84	MTA NYCT_JA_C4-Weekday-142000_MISC_546	100.23035139727654	MTA_500470
40.608935	-73.921076	2014-08-01 04:03:46	5136	12225.89580052013	1	IN_PROGRESS	MTA NYCT_B41	MTA NYCT_FB_C4-Weekday-SDon-137700_B46_207	54.155773521371884	MTA_801144
40.764674	-73.966220	2014-08-01 04:03:46	5256	5379.828500255782	1	IN_PROGRESS	MTA NYCT_M103	MTA NYCT_OH_C4-Weekday-140700_M101_125	117.34393363371782	MTA_402835
40.701563	-74.012056	2014-08-01 04:03:46	5561	13865.925555883441	1	LAYOVER_DURING	MTA NYCT_M15	MTA NYCT_OS_C4-Weekday-135800_M15_44	15.137799785035895	MTA_803070
40.722569	-73.988828	2014-08-01 04:03:46	5638	10439.603969473945	1	IN_PROGRESS	MTA NYCT_M15	MTA NYCT_OS_C4-Weekday-139400_M15_49	10.203992875642143	MTA_403849
40.871324	-73.876407	2014-08-01 04:03:46	5805	7456.164837601216	0	IN_PROGRESS	MTA NYCT_BX41	MTA NYCT_KB_C4-Weekday-140900_BX41_26	0	MTA_101956
40.835333	-73.940228	2014-08-01 04:03:46	5840	14273.011865497334	0	IN_PROGRESS	MTA NYCT_M101	MTA NYCT_OH_C4-Weekday-135000_M101_115	274.5354458539805	MTA_405075
40.629847	-74.081408	2014-08-01 04:03:46	6248	9988.387155302207	0	IN_PROGRESS	MTA NYCT_S52	MTA NYCT_CA_C4-Weekday-142500_S4252_310	146.1017197772344	MTA_201236
40.704464	-73.919596	2014-08-01 04:03:46	6300	12926.76968369444	0	LAYOVER_DURING	MTA NYCT_B13	MTA NYCT_GA_C4-Weekday-138000_B38_226	22.111736001661484	MTA_901269
40.859513	-73.934373	2014-08-01 04:03:46	6383	0	1	LAYOVER_DURING	MTA NYCT_M4	MTA NYCT_MV_C4-Weekday-144500_M11_327	0	MTA_400639
40.691336	-73.746150	2014-08-01 04:03:46	6458	15397.362263427538	1	IN_PROGRESS	MTA NYCT_Q27	MTA NYCT_QV_C4-Weekday-138000_Q27_15	171.03101013880223	MTA_804044
40.785699	-73.955178	2014-08-01 04:03:46	6702	7004.060452850696	0	IN_PROGRESS	MTA NYCT_M2	MTA NYCT_MV_C4-Weekday-142000_M3_239	188.33403437410016	MTA_404191
40.778612	-73.981927	2014-08-01 04:03:46	6733	5580.106484543343	1	IN_PROGRESS	MTA NYCT_M104	MTA NYCT_MQ_C4-Weekday-141500_M104_37	0	MTA_403168
40.811603	-73.926700	2014-08-01 04:03:46	7684	10660.340753484823	1	IN_PROGRESS	MTA NYCT_BX21	MTA NYCT_WF_C4-Weekday-140000_BX36_160	100.46038269206474	MTA_102837
40.707602	-73.795521	2014-08-01 04:03:46	9364	6781.024472515732	1	LAYOVER_DURING	MTA NYCT_Q2	MTA NYCT_QV_C4-Weekday-140500_MISC_296	3.5314927883555356	MTA_501318
40.693965	-73.926506	2014-08-01 04:03:46	9459	6099.532416246762	0	IN_PROGRESS	MTA NYCT_B38	MTA NYCT_GA_C4-Weekday-141600_B60_732	3.2349762145113345	MTA_303036
40.708624	-73.957933	2014-08-01 04:03:46	9576	15147.218179313873	1	IN_PROGRESS	MTA NYCT_Q54	MTA NYCT_FP_C4-Weekday-140000_Q58_263	57.08022504908149	MTA_302310
40.595880	-73.983491	2014-08-01 04:03:46	9644	7205.330527859711	1	IN_PROGRESS	MTA NYCT_B3	MTA NYCT_UP_C4-Weekday-SDon-141000_B3_133	19.614472275941807	MTA_300277
40.701897	-73.741389	2014-08-01 04:03:46	9654	6852.516946060275	0	IN_PROGRESS	MTA NYCT_Q83	MTA NYCT_QV_C4-Weekday-142100_MISC_307	8.373543908744978	MTA_500283
40.651416	-73.930455	2014-08-01 04:03:46	9695	7809.944907364319	1	IN_PROGRESS	MTA NYCT_B46	MTA NYCT_FB_C4-Weekday-SDon-139500_B46_211	24.630039736861363	MTA_303686
40.690819	-73.996701	2014-08-01 04:03:47	442	368.8519670389651	1	IN_PROGRESS	MTA NYCT_B63	MTA NYCT_JG_C4-Weekday-144000_B63_125	26.352267181122443	MTA_305110
40.677793	-73.944232	2014-08-01 04:03:47	476	7398.415485395222	1	IN_PROGRESS	MTA NYCT_B43	MTA NYCT_JG_C4-Weekday-141000_B16_15	4.84252941593877	MTA_303778
40.763030	-73.833070	2014-08-01 04:03:47	646	10593.94657361161	0	IN_PROGRESS	MTABC_Q65	MTABC_6565572-CPPC4-CP_C4-Weekday-30	309.051895057215	MTA_551762
40.571176	-74.109169	2014-08-01 04:03:47	2424	30686.107401787995	1	IN_PROGRESS	MTA NYCT_X1	MTA NYCT_YU_C4-Weekday-137800_X109_124	141.27941701957752	MTA_203696
40.704417	-73.797107	2014-08-01 04:03:47	3551	722.6948244772793	0	IN_PROGRESS	MTABC_Q110	MTABC_6547006-BPPC4-BP_C4-Weekday-05	3.3085743913252372	MTA_503938
40.689559	-73.850159	2014-08-01 04:03:47	3655	5425.007302552607	1	IN_PROGRESS	MTABC_Q21	MTABC_6524419-FRPC4-FR_C4-Weekday-12-SDon	76.1727631620015	MTA_550440
40.748692	-73.969673	2014-08-01 04:03:47	3914	101.38073858925782	1	IN_PROGRESS	MTA NYCT_M42	MTA NYCT_MQ_C4-Weekday-144000_M42_26	66.01536466277321	MTA_403251
40.706976	-73.795325	2014-08-01 04:03:47	4151	5419.49407032349	0	LAYOVER_DURING	MTABC_Q09	MTABC_6541046-JKPC4-JK_C4-Weekday-05-SDon	0.02640238299500197	MTA_550243
40.756462	-73.860728	2014-08-01 04:03:47	4208	4190.826628607014	0	IN_PROGRESS	MTA NYCT_Q48	MTA NYCT_CS_C4-Weekday-143000_Q48_2	60.45362022730842	MTA_502555
40.617055	-74.027420	2014-08-01 04:03:47	4252	883.8506284737996	1	IN_PROGRESS	MTA NYCT_S79+	MTA NYCT_YU_C4-Weekday-144000_MISC_169	50.99001279248478	MTA_306959
40.874584	-73.857614	2014-08-01 04:03:47	4331	8983.484475709556	1	IN_PROGRESS	MTA NYCT_BX30	MTA NYCT_GH_C4-Weekday-141000_BX30_227	72.72759775086888	MTA_101931
40.881168	-73.908856	2014-08-01 04:03:47	4341	5930.190491987712	0	IN_PROGRESS	MTA NYCT_BX7	MTA NYCT_KB_C4-Weekday-141000_BX7_128	422.845079254359	MTA_100068
40.760586	-73.831382	2014-08-01 04:03:47	4474	62.82700434638173	1	LAYOVER_DURING	MTA NYCT_Q27	MTA NYCT_QV_C4-Weekday-145100_MISC_315	158.91536393496608	MTA_502256
40.761126	-73.935661	2014-08-01 04:03:47	4487	5945.553823120674	1	IN_PROGRESS	MTABC_Q69	MTABC_6584141-LGPC4-LG_C4-Weekday-77	190.24246135615977	MTA_550679
40.747202	-73.886601	2014-08-01 04:03:47	4505	555.9373234170511	0	IN_PROGRESS	MTABC_Q33	MTABC_6583474-LGPC4-LG_C4-Weekday-77	90.24080034091298	MTA_503313
40.674972	-73.765825	2014-08-01 04:03:47	4673	5453.113561394006	0	IN_PROGRESS	MTA NYCT_Q85	MTA NYCT_JA_C4-Weekday-141800_MISC_540	11.478354116668925	MTA_500640
40.860723	-73.889811	2014-08-01 04:03:47	4783	576.9511911949958	1	IN_PROGRESS	MTA NYCT_BX22	MTA NYCT_GH_C4-Weekday-144000_BX22_30	217.96841693206807	MTA_100636
40.710994	-73.792776	2014-08-01 04:03:47	4903	2453.397433401704	0	IN_PROGRESS	MTA NYCT_Q30	MTA NYCT_JA_C4-Weekday-143500_MISC_531	20.031704251312476	MTA_500087
40.867843	-73.920458	2014-08-01 04:03:47	5751	12843.482633486812	1	LAYOVER_DURING	MTA NYCT_BX12	MTA NYCT_GH_C4-Weekday-139500_BX12_23	0.30454583835671656	MTA_402611
40.858224	-73.884043	2014-08-01 04:03:47	5801	9118.134324462131	1	IN_PROGRESS	MTA NYCT_BX12	MTA NYCT_GH_C4-Weekday-141500_BX29_508	10.152745155610319	MTA_100565
40.755937	-74.004621	2014-08-01 04:03:47	5851	3421.6326032428624	1	IN_PROGRESS	MTA NYCT_M34+	MTA NYCT_MQ_C4-Weekday-142500_SBS34_29	410.1573860425633	MTA_803130
40.760899	-73.830705	2014-08-01 04:03:47	6062	568.2416986746484	0	IN_PROGRESS	MTA NYCT_Q28	MTA NYCT_CS_C4-Weekday-143500_MISC_806	603.3572385287789	MTA_500995
40.707785	-73.802666	2014-08-01 04:03:47	6435	9449.877603035682	1	IN_PROGRESS	MTA NYCT_Q43	MTA NYCT_QV_C4-Weekday-141000_MISC_295	51.00362496989692	MTA_500361
40.750571	-73.705413	2014-08-01 04:03:47	6463	1059.2736776615493	1	IN_PROGRESS	MTA NYCT_Q46	MTA NYCT_QV_C4-Weekday-144000_MISC_300	0	MTA_505093
40.759852	-73.976017	2014-08-01 04:03:47	6660	11032.412598094204	1	IN_PROGRESS	MTA NYCT_M2	MTA NYCT_MV_C4-Weekday-139500_M2_141	103.2115751086385	MTA_400514
40.812845	-73.949287	2014-08-01 04:03:47	6669	2305.2351123950793	1	IN_PROGRESS	MTA NYCT_M10	MTA NYCT_MV_C4-Weekday-143500_M7_746	3.979420224612113	MTA_401317
40.818488	-73.952558	2014-08-01 04:03:47	6684	513.1600034917356	1	IN_PROGRESS	MTA NYCT_M11	MTA NYCT_MV_C4-Weekday-144000_M5_248	68.7178586156806	MTA_401457
40.689483	-73.990571	2014-08-01 04:03:47	6836	507.13827521974235	0	IN_PROGRESS	MTA NYCT_B65	MTA NYCT_EN_C4-Weekday-144000_B45_16	222.08183713180188	MTA_305407
40.761261	-73.830849	2014-08-01 04:03:47	6895	607.7469083381875	0	IN_PROGRESS	MTA NYCT_Q13	MTA NYCT_CS_C4-Weekday-143500_Q13_9	706.0551629076035	MTA_500995
40.850287	-73.906850	2014-08-01 04:03:47	7803	8594.048110390664	1	IN_PROGRESS	MTA NYCT_BX36	MTA NYCT_WF_C4-Weekday-140600_BX36_164	51.42132304489496	MTA_102448
40.678967	-73.748797	2014-08-01 04:03:47	8057	2382.7628541032973	1	IN_PROGRESS	MTA NYCT_Q5	MTA NYCT_JA_C4-Weekday-143600_MISC_554	24.368006803211756	MTA_500583
40.698567	-73.940888	2014-08-01 04:03:47	9521	139.13737707211476	1	IN_PROGRESS	MTA NYCT_B47	MTA NYCT_GA_C4-Weekday-144000_B38_228	284.3146421016463	MTA_303178
40.742395	-73.881784	2014-08-01 04:03:48	209	21341.698181649088	0	IN_PROGRESS	MTABC_Q53	MTABC_6568066-CPPC4-CP_C4-Weekday-30	378.0174127110513	MTA_553119
40.786902	-73.952139	2014-08-01 04:03:48	1002	9872.154086759401	1	IN_PROGRESS	MTA NYCT_M101	MTA NYCT_OH_C4-Weekday-136000_M101_105	35.462465390068246	MTA_403418
40.730744	-73.805050	2014-08-01 04:03:48	3680	4334.458181237334	0	LAYOVER_DURING	MTABC_Q64	MTABC_6548182-BPPC4-BP_C4-Weekday-05	149.08343743496516	MTA_551840
40.769994	-73.951348	2014-08-01 04:03:48	3898	4721.48452527183	0	IN_PROGRESS	MTA NYCT_M31	MTA NYCT_OS_C4-Weekday-141500_M31_24	200.43774084353936	MTA_401877
40.680481	-73.774583	2014-08-01 04:03:48	4661	6031.528149511771	1	IN_PROGRESS	MTA NYCT_Q85	MTA NYCT_JA_C4-Weekday-142600_MISC_552	85.0823210958115	MTA_500674
40.673030	-74.012342	2014-08-01 04:03:48	4702	12795.15178527632	1	IN_PROGRESS	MTA NYCT_B57	MTA NYCT_GA_C4-Weekday-137700_B13_19	131.6239666602196	MTA_901145
40.622262	-73.936401	2014-08-01 04:03:48	4957	2540.458134722383	0	IN_PROGRESS	MTA NYCT_B41	MTA NYCT_FB_C4-Weekday-SDon-143300_B46_199	0	MTA_303224
40.669979	-73.950569	2014-08-01 04:03:48	5032	4782.664833470102	1	IN_PROGRESS	MTA NYCT_B44	MTA NYCT_FB_C4-Weekday-SDon-142500_B44_40	98.37812531093368	MTA_303460
40.648227	-73.930089	2014-08-01 04:03:48	5128	8162.358966677413	1	IN_PROGRESS	MTA NYCT_B46	MTA NYCT_FB_C4-Weekday-SDon-140100_B46_197	46.752591280244815	MTA_303689
40.810408	-73.951750	2014-08-01 04:03:48	5549	10964.768122902547	0	IN_PROGRESS	MTA NYCT_M101	MTA NYCT_OH_C4-Weekday-138000_M101_120	124.69101669924567	MTA_402510
40.713362	-73.830046	2014-08-01 04:03:48	5559	12000.681420340232	0	LAYOVER_DURING	MTABC_Q10	MTABC_6541980-JKPC4-JK_C4-Weekday-05-SDon	37.33138728686026	MTA_550349
40.691302	-73.826605	2014-08-01 04:03:48	5603	9223.232074103493	0	IN_PROGRESS	MTABC_Q10	MTABC_6542028-JKPC4-JK_C4-Weekday-05-SDon	156.34459650795907	MTA_550327
40.855140	-73.890487	2014-08-01 04:03:48	5671	677.8215440142885	1	IN_PROGRESS	MTA NYCT_BX15	MTA NYCT_WF_C4-Weekday-143200_BX15_45	221.87319636307438	MTA_101047
40.860775	-73.822811	2014-08-01 04:03:48	6079	15701.700588399297	0	LAYOVER_DURING	MTA NYCT_BX28	MTA NYCT_GH_C4-Weekday-140200_BX238_38	15.665833185281372	MTA_101732
